id	review
"5009_10"	"I say remember where and when you saw this show because I believe if Fox gives Talk Show a chance Spike will be right up there with Conan in a few years because like Conan he is incredibly funny and seems to be just grateful at having his own show which adds to the humor.<br /><br />The funniest bits Spike has had so far are The Idiot Paparatzi and Comedy For Stoners and if your not high and get CFS what does that say about you. <br /><br />In summary this show is funnier in 25 minutes than SNL in an hour so lets hope Talk Show gets the attention it deserves such as an extra half hour, more money and a band."
"3060_10"	"How can anyone DARE say anything BAD about this film? Pardon Mel Brooks for being a brilliant comedian and making a movie that gets funnier each time you watch it.<br /><br />The first time I saw this, I cried from laughing so hard. Everything about it is funny.<br /><br />While \"Robin Hood: Men In Tights\" is not my favorite comedy (that spot is taken by \"Real Genius\"), it ranks way up there in my book. So go see it! If you don't spend the whole time laughing, then at least you'll spend the whole time drooling over Cary Elwes."
"11033_10"	"This film is one of the best memories I have from childhood. Having always loved Tigers my Mum took me to see it. <br /><br />It is absolutely amazing. Its is one of those films that leaves a lasting impression on you. The image of Tigers running through the snow with it all spraying around is still in my head some 25 yrs on, not many films have managed that, As other comments have said photography is stunning. A must see. I have also been looking for the film for some time with no luck at all. :-(. Checking Amazon every now and then reveals nothing, not even listed. If anyone does know of a source, please contact me or post here. Tim"
"297_10"	"Brilliant actors and brilliant picture!! I love the chopper scene with the music in the beginning, it is just SO touching and at the same time real but at the same time surrealistic! The Vietnam War was far from human and I believe this movie kind of shows have terrible human beings can act under certain circumstances. Modern war movies are spending so much money on effects. This is just a straight forward smart movie that takes you beyond your imagination. A movie that really pictures evil and hate mixed in fearness and fate. How insane the world is and the power of will and friendship, love and passion. A must seen movie and without any doubts the best war movie ever! Many tried to copy but still there are no movie even close as good as this!!"
"9099_1"	"Watching the first few moments, you realize it's going to be a parody - and certainly it *is* a parody, but I'm not sure of what (a fairy tale? an opera? a Hollywoodian C-movie? - if there was something like that), and I can assure you it's not worth watching. It's simply a pointless film (cf. a good parody is everything but pointless), with pretentious, shallow speeches of extremely sketchy characters. It's like a commedia dell'arte. Or better, it's like a botched commedia dell'arte. And the score... sung in an intentionally incompetent way (something Greenaway will use much more efficiently), it *is* painful to listen to (unless one wears some sate-of-the-art earplugs, haha). Go for quality movies (e.g. A. Mitta's How Czar Peter the Great Married Off His Moor, 1976) and steer clear of this mistake."
"10496_10"	"Enigma is a computer part which scrambles Russian messages, so that America can't understand them. They can only be read by the intended recipient. The Americans know that the Russians are going to transmit a message revealing the plans of five political assassinations they want to carry out.<br /><br />So they send in former defector Holbeck (Martin Sheen) to grab the scrambler and substitute a false part, so they'll be able to decode the message, and block the assassination attempts.<br /><br />However, as we listen in on the Americans heads of the spy organisation, we find that they already have the scrambler, and they want Holbeck to try to steal Enigma, only to convince the Russians that they don't already have it. They don't expect Holbeck to succeed. That way the Russians, who had stopped transmitting with Enigma, just in case, will begin transmitting again.<br /><br />Enigma is in the computer in the office of Dimitri Vasilikov. Somehow Holbeck must gain access, and in order to do that, he must find out when Vasilikov will be out. He sends in his former girlfriend Karen (Brigitte Fossey) to seduce Vasilikov, so that she can look through his papers and find out his scheduled movements. Karen is glad to do it, as they tortured her father, a university professor, to death.<br /><br />Because we know that it's better for the Americans if Holbeck fails, the movie becomes even more intense as a spy thriller. We find ourselves hoping he can survive against the odds, especially as he uses ingenious methods to beat the Russians at every turn.<br /><br />But what's this? Are Karen and Vasilikov falling in love? Will Holbeck win Karen back, or will she actually end up with Vasilikov? The romantic twist lifts this spy thriller, already worthy of a ten, even higher, for its originality. The writing, the direction, and the acting all combine to make this new and fascinating twist a compellingly realistic one.<br /><br />You find yourself at the edge of your seat, gripping your armchair, not only for the excitement of the spy story but for the intensely beautiful romantic love story as well. The two themes are interwoven perfectly, right up to the end. You really want both sides to win. So who does win, in the end? You'll have to see the movie and find out, won't you!"
"5619_3"	"with this film being directed by Roger Avery and Quentin Tarantino doing the screenplay i was sure this was going to be a gem. i was wrong. i don't hate this film but in no ways do i like it.<br /><br />i love Roger Avery because of his amazing direction in rules of attraction and his screenplays to pulp fiction and silent hill but he made a mistake making this. do i really need to comment on Tarantino, we all know hes a genius.<br /><br />this movie is just set around a gang robbing a bank but fails due to silly people participating in the robbery<br /><br />i'm disappointed in Tarantino and Avery for doing this film but doesn't change my mind on how amazing they both are. everyone makes mistakes......... 3/10...........j.d Seaton"
"4226_1"	"L'Humanité is a murder mystery. These movies tend to be popular,<br /><br />and the 6.9 rating it currently has suggests that it has been, too.<br /><br />Unfortunately, this movie has no redeeming qualities whatsoever.<br /><br />A few non-spoilers, for instance, include a 5-minute scene<br /><br />wherein the main character eats an apple. And another 3 minutes<br /><br />where he breathes.<br /><br />In case you were wondering, this is not, in fact, art. Neither is it a<br /><br />commentary on humanity, which from the title it seems it is trying<br /><br />to be. It is, in fact, boring. There are numerous attempts in this<br /><br />movie to say something about humanity. One might think to<br /><br />onesself, \"How would I comment on humanity?\" And the most<br /><br />obvious and boring answers will of course be sex, love, and death.<br /><br />Not that these options are uninteresting when done well - just that<br /><br />they are the canonical options. For sex, this movie does its best to<br /><br />make it unattractive and disgusting. In your first five minutes -<br /><br />hence this is not a spoiler - you will see the bloodied vagina of a<br /><br />murdered 11-year-old girl; it's a murder mystery, remember? Later<br /><br />on, a few people throw themselves at each other and have what<br /><br />the director would like us to believe is \"raw\" sex, but in reality it's<br /><br />contrived and overly symbolic - but worse yet, uninterestingly so.<br /><br />I enjoy being disturbed by movies. This movie showed me why:<br /><br />Disturbing movies usually show something inside of someone,<br /><br />their humanity, which they did not know existed and are a bit<br /><br />scared of. L'Humanité tried to do just this and failed, and I walked<br /><br />out of the theatre not disturbed, but disgusted, thinking that I had<br /><br />wasted my time in the theater, despite having seen the movie for<br /><br />free."
"10483_8"	"Stephane Audran is the eponymous heroine of this beautifully measured study of a small Danish community towards the end of the last century. Two beautiful and musically talented sisters give-up their own prospects of happiness and marriage in order to look-after their ageing father. One day, a French woman, Babette, comes to work for them. After some years she wins the lottery and is determined to do something for the sisters who have taken her in. Her solution is to prepare an exquisite and sumptuous feast, which changes the lives of all those invited. This is a film about human and cultural interaction, reflected in the changing language of the dialogue from Danish to French, and especially between the dutiful sobriety of Protestant northern Europe and the sensuousness of the Catholic south. It is also about human needs, and how warmth and kindness can be expressed and stimulated through the cultivation of the senses. A profoundly uplifting film."
"1966_9"	"River's edge is not a PLEASANT film to watch but it is an incredible one. Having viewed it many years ago I truly think it would still have the ability to shock were it to be re released or remade or something. Perhaps no movie ever made has captured the essense of young suburban inertia like this distrubing frightening movie. Given that this is based on a true story it is even more disturbing. Very well acted and just UNPLEASANT at many times to watch but also a little known masterpiece and a truely important film. Should be a mandatory to watch shown nationwide in all highschools. Fantastic."
"4024_2"	"I have always had this morbid curiosity when it comes to notoriously bad and unpopular movies. I also have always enjoyed so-bad-it's-good flicks, you're looking at someone who actually liked recent cheese filled kid flicks like Catwoman and Thunderbirds (2004).<br /><br />So I watched this, and it turned out that all the critics are right about this one. It's a MAJOR flop, but unlike a lot of flops, it isn't even enjoyable on any level, not even just to make fun of. It's just one boring cringe-fest after another all the way through.<br /><br />I had been warned. I didn't listen. I am a fool.<br /><br />Don't be a fool, don't waste time and money on this pile of trash."
"6448_9"	"I read the above comment and cannot believe it! Of course its a children's movie, its an adaptation of a children's book!! This film IS easy to get a hold of, try play.com or amazon and its very easy to gain a copy! The jokes are hilarious for kids and adults alike, and the adventure is clean with no violence! Its completely suitable for children of all ages! The songs are fab, and yes, a little repetitive but thats what children need and whilst watching it my little ones were heard singing \"hi hi cocalorum\" all night! They loved it, a story of innocence and friendship! Very lovely and well worth watching for kids and adults of all ages!"
"4252_1"	"A few words for the people here in germen's cine club: The worst crap ever seen on this honorable cinema. A very poor script, a very bad actors, and a very bad movie. Don't waste your time looking this movie, see the very good \"mutantes verdes fritos anarquia radioactiva\", or any movie have been good commented by me. Say no more."
"250_10"	"\"Cover Girl\" is the best musical Rita Hayworth ever made. Ms. Hayworth will always be remembered for \"Gilda\", however, the next movie would be \"Cover Girl\". The story is great. It is about a dancer who wants to be a cover girl and makes it big in show business. She does it without the help of her talented dancer/director boyfriend (Gene Kelly). Mr. Kelly is given the chance to choreograph the musical numbers. The dances are spectacular. It is fun to see Phil Silvers, a comic, do the musical numbers with Ms. Hayworth and Mr. Kelly. <br /><br />The supporting cast is perfect. Lee Bowman is given a chance to be an interesting third wheel, the other boyfriend."
"10753_3"	"I found this film completely and utterly incomprehensible. I knew some of he facts about Caravagggio, but here they were twisted and puzzling. The images were weirdly interesting but I was looking more for a biographical and/or critical accounting of Caravaggio's life and works, not an LSD type drug trip. The dialogue was very confusing and jumping back and forth in time via the use of trains, calculators, typewriters and cigarettes was extremely distracting. Had it been labelled an \"artsy film\" I wouldn't have purchased the DVD; now I have a DVD that I'll never watch again and who would buy it? I prefer mainstream films not those that require translation or elucidation. Thumbs down on this one for me!"
"1005_7"	"In this TV special Jon is the one who needs a life. The highlight of his day is counting the tiles on the ceiling and rearranging his sock drawer. Not content with this forever, Jon takes Garfield to a self help group in order to meet people. How many people will be interested in a loner 20-something who's best friend is a cat?<br /><br />After several failed attempts at getting a girl, including one cringeworthy dance scene that rivals David Brents' fusion of Flashdance and MC Hammer in The Office (Disco's dead?, says Jon), he is more than shocked to find a cute girl who is as much as a jerk as himself. <br /><br />Naturally, they get on but Garfield is worried that John will forget about him and prefer having kids to a cat. Fortunately Jon's new girlfriend is allergic to cats. <br /><br />With slicker animation than past TV specials, this feels like a longer episode of Garfield and Friends."
"4415_9"	"I was a junior in high school when \"Flesh\" hit the big screens, but had the good fortune to see it at midnight movie houses in NYC just two years later.<br /><br />Flesh is the first part of a so-called \"trilogy\" of films, featuring Joe Dallesandro, as an object of desire. It bears the \"Warhol\" name, but is more the work of Paul Morissey. Essentially the story concerns itself with the exploits surrounding one day in the life of a street-wise male hustler (played by Joe Dallesandro). Joe is young, beautiful, and a bit naive... but he manages to bring home the bacon to his wife, for reasons which should not be explained to appreciate the film fully.<br /><br />Of special note to film buffs is that this film (along with the remaining two of the trilogy), had no script, per se. Warhol's superstars were given simply a premise... and the words and actions which the viewer sees are quite natural (even at times ridiculous or non-sensical). But all in all it works... \"Rolling Stone\" noted in its review that the film was better than \"Midnight Cowboy\", a film of the same year, more polished by Hollywood (An Academy Award winner for Best Film) , with big name talent (I equally admire the film)... but FLESH, being improvised, was somehow more gut wrenching and realistic, without the need for complex sub-plots and any \"cause de celebre\" .. or for that matter any cause at all!<br /><br />The film grossed more than $3 million dollars and was an absolute sensation, particularly in the German market (which, ironically, thought they were given a \"censored version\" of the film because of the post-editing....see note below).<br /><br />Curiously, the film is very much \"cut and paste\" with \"pops\". \"clicks\", \"flashes\", and dialogue literally cut off mid-sentence. It is almost as if Warhol/Morissey are stating a simple truth that it is a \"day in the life\" of a superstar, snippets for your voyeuristic tendencies. Far better than earlier Warhol works of 8 hours of sleeping, and the statue of liberty as a 20+ hour movie.<br /><br />FLESH, in my opinion, is the first of the Warhol films that actually is digestible (given a wide pallette) and Warhol's/the Factory's first legitimate response to the Hollywood phenomenon of \"stardom\".<br /><br />As the first of a \"trilogy\", it portrays a young, desirable male icon, naive, sought after, responding to invitations to please his family. Subsequent films would show the \"same character\" with a differing set of values. (See \"Trash\" and \"Heat\")"
"240_4"	"There must be an error. This movie belongs with \"Plan 9\", and a lot others as a quite entertaining, silly diversion. You'll never accept you like it, yet you will watch it whenever it comes out on TV. It's as simple as that."
"108_10"	"The movie is really about choices. In the oppressed state of affairs as seen in Fire, where good women had to be obedient and do what was correct in the eyes of tradition, there seemed few options for Radha and Sita. However, granted that it was not their only option. What is life without desire, Radha questions Ashok. Yes, it's true that life provides us with a number of options but how many we can take depends on a number of external factors. When your world is confined to a small Indian household, being a dutiful daughter-in-law to a silent but observant still powerful matriarch, a dutiful wife of 13 years to a man who has taken a vow of celibacy due to your not being able to have a child, a man who only wants you lying next to him to prove his strength in eliminating his desires. I felt the ladies had little choice but to find solace in each other's company. I guess the fact that so many women applauded Ms Mehta's work, was because it provided them with an option to think for themselves. An option to do what was perhaps unacceptable. The lesbian scenes I felt was merely to put that point across. Every scene in the movie from the first at the Taj Mahal to the last at the Mosque, is etched in my mind. How frustrating to be a prisoner of your feelings and desires. To feel that you had to forgo the human touch to be a dutiful wife just because it is expected of you. To have to suppress any desire you might have and to crave for the human touch. What then is the meaning of our existence one wonders. In the scene where Sita is crying alone in the room and Radha comes in to comfort her, their lips accidentally brush against each others and it awakens a feeling in them. Something they have both been deprived of.<br /><br />Bravo to Ms Mehta in translating her vision so clearly. I especially like the flashbacks to the young Radha trying to 'see' for the ocean. It is a metaphor for freedom. Freedom to choose, freedom to transport ourselves to places we would normally be unable to reach. In those scenes, it is gently told to us that her sense of duty has also been passed down from her mother who I assume lives within the rich Indian traditions of duty in marriage. The movie is beautifully filmed and enhanced by the musical score by A.R. Rahman. Since the film, I have become ardent fans of the two lead actresses and the director. I look forward to more of Ms Deepa's future productions."
"1393_1"	"I absolutely love stand-up comedy. I love to hear the raw thoughts of the stand-up on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so ****ing stupid that they had to share it with someone. <br /><br />There used to be stand-ups who took on a persona that everyone could relate to (Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others (Richard Pryor). And then, there were the thought-provoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things.<br /><br />Now, this might seem to not have anything to do with \"Mind Of Mencia,\" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of \"Chappelle's Show,\" but it does. Carlos Mencia spends half of the show doing stand-up bits for his audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. He tries to be all three of the above types of stand-ups. He makes a stage character, an every-day Mexican named Carlos who, despite stereotypes, is just your run-of-the-mill normal guy. He then proceeds to try to laugh at others, people he calls racist or just those that disagree with his opinion. And then, finally, he presents skits to the studio audience and the viewer, telling them that it will help them see his point of view.<br /><br />Carlos Mencia always says he's showing a point of view that people don't see, yet what he is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but he stupidly encourages people to hear them and do the one thing that helps keep them around:laugh.<br /><br />Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in stand-up. The best comedians, which, I fear, Carlos Mencia feels he is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Mencia encourages. As he creates more skits or \"real-life\" situations that call for racism or the bashing of others with the use of it, he tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it. <br /><br />His show is an insult to the minds of those who watch it. Mencia doesn't give us comedy and ask us to digest it and take from it what we want (something that, as much as I hate to compare the two, was \"Chappelle's Show's\" finest quality) he tells us exactly how we should view it and react to it---which, according to him, is to make a stupid face and say \"Dee Dee Dee!\" This show is appropriately named. It is indeed a show about \"The Mind of Mencia.\" It's Mencia's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailor-made to give life lessons to its core audience, 14-24 year olds, about how stereotypes are bad, but that racial bashing is alright to Carlos Mencia, and therefore should be alright to you!"
"4236_2"	"This two and a half hour long film was shown recently at Carnegie Mellon University (CMU) at a 10 PM show. There was a scheduled 1 AM show after that, but wondered if anyone was going to stay awake to see that until 3:30 am. The opening scene is of a man walking in a field, and it lasts four minutes of movie time. It is an ominous sign of what's to come: a good 144 minutes more of pretty much the same. There is a scene of a man and a woman against a wall, standing in the sun. It is repeated 15 times, with very sparse dialogue. Occasionally, these very long slow sequences are interrupted by shocking stills, such as a close up of female genitalia, shown for one full minute of film time (audience crowd laughing in the last 20 seconds, as to say, \"what's the message?\"). The story resembles Dostoyevsky's novel \"The Karamazov brothers\", in which a cretin falls in love with a woman of easy morals. In one of the rare instants in which the crowd was laughing (more in desperation to try to justify having been there already a full two hours to see nothing happening) was when the statement by a british tourist that he couldn't see things clearly since the Eurostar train was traveling at 180 miles an hour, was translated by the translator with automatic switch of units of measure from English System to Metric system to \"they couldn't see things clearly since the train was traveling at 300 kilometers per hour\". What was amazing about this movie is that the quality of cinematography reveals that alot of money has been spent on it. This was no film kitchen 8-mm experiment. It was carefully planned, structured, acted, montaged. Yet, I got so little out of it. Some comments indictated on the excruciating detail, such as the minutae of a dandling key chain on a door just opened. Okay, it was noted, but what was the purpose? Some corageous people in the audience walked away after the first hour. The rest remained out of curiosity: there must be something happening at the end. There never was. And maybe that's what the film is about. All the movies at the theater are action-packed. This one wants to be different. There is nothing happening."
"9208_2"	"This is the kind of movie that could have ruined several careers, if garbage could ruin motion picture careers these days.<br /><br />Melanie Griffith took off her shirt, and in her pre-enhancement surgery days, she really should have stayed dressed.<br /><br />Jeff Daniels was completely wasted, but fortunately for him and for us, he has gone on to much better things since this ... this ... this ... well, heck, piece of garbage.<br /><br />Strangely, all of its major players have gone on to bigger and better things, including director Jonathan Demme. His work here was also wasted but deserving of a grudging admiration. I mean, anything not worth doing is not worth doing well. But he did it well, anyway.<br /><br />Still, there was one bright, shining aspect: Ray Liotta, who is named way down the credit list, just absolutely stole everything. Liotta was magnificently mesmerizing! Hypnotic! Enthralling.<br /><br />I saw this piece of garbage while it was still relatively new, in a friend's private theater. For some strange reason, my friend LOVED it. I sort of think it's because Melanie Griffith took off her shirt (and, really, honest, she shouldn't have), though he tried to claim it was other, more artistic, reasons.<br /><br />Anyway, I thought even then, after his first scene, that Ray Liotta would become a major star, or at least a major, highly-respected actor.<br /><br />Despite the garbagey aspects of the garbagey script, the sheer ugliness of the whole story, Liotta made it almost worth watching. In fact, it is worth seeing, once, just to see how far Ray Liotta has come. I mean, for one thing, his name is now usually listed at or near the top.<br /><br />Even then, even in a pile of garbage, Ray Liotta shone like a diamond.<br /><br />Just, if you do see this trash, be prepared to hold your nose. Every major character is either amoral or immoral. Terrible movie. Terrible movie idea.<br /><br />Added comment: Too many people answer \"Was this comment helpful?\" with a \"no\" because they disagree with the expressed opinion. Maybe IMDb should ask that question instead: \"Do you agree with these opinions?\""
"7156_10"	"the most \"spiritual\" film I have seen in a long long time. maybe ever. also one scene around the dining room table a piece of comic perfection. I understand a release date is coming up in the fall. if it comes to your town and you want to see a movie that makes you think this is it. Aviva is great in it and she is most certainly a future star - (Superbad is out now which she is in) - also all the actors seem perfectly calibrated. There is a tone set by this movie that is used to surprise through out. i would not know what to call it - it is comedy but the undergirding message is so fierce and direct that \"comedy\" is not a big enough word for it. I love this film. It is a thinking man's comedy. but even that phrase is not really good enough. FTF does have a message and that message needs to be heard right now"
"6490_1"	"Charlie (George \"Norm\" Wendt) and Rhonda (\"Just Say\" Julie Brown) are a pair of cheerful, murderous aliens who become stranded on Earth and stumble upon a tiny western town. They become deputy sheriffs and dish out a deadly form of justice to speeders, murderers and others, while getting on the bad side of some of locals (led by Wayne Grace). Meanwhile, their sexy alien daughter (Anastasia Sakelaris) arrives in a skimpy/shiny outfit with her black human husband (Christopher M. Brown) to find them and TV reporters and government agents turn up to fill up time.<br /><br />From what I can tell, this is a deliberate attempt to cover every possible genre (comedy, sci-fi, horror, western...) in one movie, and what a stupid, unfunny mess it is, despite energetic acting from the two stars. The script is downright atrocious."
"3518_3"	"Hungary can't make any good movies. Fact. This is a great example of that.<br /><br />First of all the term \"plot\" does not exist in this movie. It's seriously weak. Even tho a lot of people would argue with me on that. Sure, it's about a taboo, but that's about it. There are endless possibilities, which could have been really great, if used, but they nearly skipped everything. I think the whole movie is just an excuse to show pictures, which are the only decent things in this whole pile of awfulness.<br /><br />The acting is just plain shitty. There aren't many lines, so you would think that the actors have great facial expressions or mimicking abilities, but no. In fact, 86% of the time, they suck. And that's when they don't say anything. If they say even a single word, you'll start tilting your head, saying: \"That's damn unrealistic\". But than again, this is partly the fault of the writing. There's also no emotion in most of the dialogs.<br /><br />The editing is sometimes OK, but most of the time illogical and just worsens the whole picture. It could have given an emotional push, yet it seems the editing in here is all about putting cuts after each other.<br /><br />Someone please explain it to me, why critics say this movie is a masterpiece. Calling this an \"Art\" isn't gonna make it better. Sorry Mundruczo, but you failed. Live with it. Even tho you probably won't care about my or any other guys opinion scarifying your \"child\"."
"10308_1"	"Wow, there are no words to describe how bad this movie truly is. I usually pride myself on being able to enjoy any movie no matter how bad, but this was just too much. I would only suggest watching this movie as a torture device. If you can get past the terrible plot and dialogue by watching it on mute, the even more terrible camera work and shoddy special effects make this movie a real horror. If your thinking about watching this because your a Sandra Bullock fan, don't even bother as she has less than ten minutes of screen time, and her acting is absolutely atrocious. Not to mention the rest of the cast, which could be replaced with baboons who would do a better job, at least then we wouldn't have to listen to the terrible dialogue."
"8706_2"	"With a name like \"10 Commandments\" you would expect a film to be representative of the account in the Bible, specifically Exodus. Not so here. This is standard procedure with any Biblical Hallmark-made film. Remember \"Noah\"?? That was utter fiction and one of the worst films ever made. At least this film had \"some\" truth to the original story. However, Menerith, who was a major character in this movie - half-brother of Moses, is not in the original story. Other characters were absent, not to mention important events were completely eliminated. So what, you may ask? Because this should be representative of the actual story; otherwise, some might and do believe that is the way it actually happened. In today's age, people get their religion from movies instead of Church and reading the Bible. Also, it is a great error. See Revelation 22:18-19. The script is already written. Why change it? Other than the account in Exodus itself (which should be the main focus), you have the Cecil B. DeMille film to compare it to, which is clearly a far better presentation.<br /><br />The night it first aired, my wife was anxious to see it. I told her not to get her hopes up because it was a Hallmark-film. She looked puzzled and said, \"Why? Hallmark makes good movies\". That might be so, but they butcher the Bible. I'm sorry to say that I was correct. Not just the story, but the acting as well. With today's technology, you should be able to make a wonderful Biblical movie. I'm still waiting..."
"8674_10"	"I think this is the best Norwegian movie I've ever seen. It's about 40-year old Andreas who gets hit by a subway-train, and suddenly finds himself in a strange city, however, everything here has been made ready for him. He has got a job, a house and clothes. At first, this city seems perfect, no death, no pain and no problems. Everywhere there are men in gray suits who cleans up and fixes everything that doesn't fit into their definition of perfect. However Andreas can't really seem to fit in and starts to long back to his old world, and tries with all means to get back. <br /><br />The thing that impresses my the most in this movie is how they way of making the city seem so surrealistic, even though I have seen a lot of these places in real life they seem so distant. Another thing that contributes greatly to the is the performance from the actors. Trond Fausa Aurvaag is just the perfect guy to play the confused and bothersome Andreas. And all the other characters are also doing a great job by playing apathetic (sounds like a hard job, doesn't it?). The strong difference between Andreas and the others leads to very amusing situations as well. <br /><br />All in all, this is a fabulous movie. The plot may be a little confusing, but the movie has such a great atmosphere I would recommend that everyone should go see it. <br /><br />And I wouldn't recommend listening to \"ccscd212\", as it seems he has seen too many commercial American movies and seems to have became too used to just getting served the moral on a silver plate. The way I see it there is not much in this film that tries to tell us about suicide being right or wrong. I consider it more of a warning of a direction our society seems to be taking. But sure, everyone can see a film in their own way."
"8240_10"	"This little-known comedy from the hit play by Ruth Gordon is a delight. The script, based on the play, is spicy, rich, and completely undated. Ditto the cast but I must underline the work of the leading lady,Irene Dunne. Irene is simply superb - as usual - and lights up the screen with every frame she's in (and she's in it a lot, thank heaven). In addition, director Vidor has given her some unusual close-ups that are mesmerizing. What a gal! I know of no other Hollywood actress from any era who has her versatility and is so convincing in every film. Why she remains so little known is a mystery. I have seen most of her films and this one was a surprise, even for a solid ID fan like myself. See it, everyone!"
"11890_10"	"I have seen this film more then once. Actually El Padrino was one of the best feature films that I have seen in a great deal of time.<br /><br />There was a big cast Jennifer Tilly, Faye Duanway, Brad Dourif, and Damian Chapa who really shined like a real star in this part of Kilo.<br /><br />I heard this film was shot for under two million dollars. I have seen films shot for 33 million that cant compare to the quality and production value.<br /><br />Damian Chapa why are you not getting offers and more film work!!! EXCELLENT JOB!!!!!!!!!! I cant wait to see the sequel, and I hope it has the same action.<br /><br />Jennifer Tilly has made a cult classic character with Sabeva.<br /><br />Damian Chapa moves coolly in every scene much like the movie stars of the 40's and 50's So sick of seeing these non charismatic actors like Ben Stiller getting all of these films when there is talent like this that have something to show. a great film.<br /><br />GO GO GO KICK SOME BUT IN SALES EL PADRINO!!!"
"976_3"	"Watching Showtime I got the impression that the producers got the idea to put Robert DeNiro and Eddie Murphy just for the sake of having a film that co-starred the two of them. Other than that I can't think of a reason to justify the film's existence. Not that it isn't amusing in spots, it certainly is, but the concept is so completely ludicrous that the laughs are somewhat muted.<br /><br />The thing that really got me was Eddie Murphy's character. I can't seem to wrap my mind around the concept of someone being a police officer as strictly a day job. When I was working person at New York State Crime Victims Board I had to deal with all kinds of cops and they ran the gamut between the really dedicated and some real slugs, but I can't think of one who thought that this was just something I do until I get my career going in an area far afield. I mean, can you really see Eddie Murphy or anyone else going through the rigors of the real Police Academy, not the screen version, just to get a day job?<br /><br />Anyway DeNiro is your basic hard working detective who's on the trail of a major gun dealer. He's undercover and Murphy is part of his backup. So what does the showboating Murphy do, he calls a reality based TV series like COPS to film the action. <br /><br />So DeNiro's bust gets blown sky high, but the producer of the show gets some good footage of Murphy and DeNiro and decides on a new reality based television series. So these unwilling partners get joined and try to continue working DeNiro's case with all the TV cameras around.<br /><br />Eddie Murphy's a funny guy, I loved him in Beverly Hills Cop and in the Doctor Doolittle movies, but he's done better things than Showtime and Robert DeNiro certainly has. <br /><br />I guess Murphy wanted a chance to work with DeNiro and DeNiro must have gotten one hefty paycheck to do this film."
"5025_8"	"I found the movie to be very light and enjoyable. One knows that the story is not real life like, yet the depiction is superb.<br /><br />Lyrics are really good and John Travolta in his usual style. I like the scene wherein he as an angel gives up his own stuff to bring life back to the dog."
"10206_8"	"If Western Union isn't exactly the real story of the construction of the Transcontinental Telegraph, it certainly does capture the spirit and dedication of the people involved with the project.<br /><br />Dean Jagger is the man in charge and one fine day he's thrown from a horse and sustains some fractured ribs. An outlaw on the run, Randolph Scott, finds Jagger and is ready to steal his horse, but changes his mind and brings Jagger to help. Later on he's hired by Western Union and works for Jagger.<br /><br />Jagger also hires a young easterner played by Robert Young who's an engineer. Young is doing one of his few loan out films away from MGM for 20th Century Fox. Both Young and Scott become friends, but rivals for Jagger's sister Virginia Gilmore.<br /><br />Western Union has plenty of action, enough to satisfy any western fans. The telegraph crew has to deal with outlaws, Indians, and your garden variety labor troubles.<br /><br />Slim Summerville as the timid cook and Victor Killian as the frontier character assigned to guard him have some of the funniest scenes. They both provide some good comic relief. <br /><br />Fritz Lang got good performances from his cast and kept the film moving briskly along. Western Union is solid western entertainment."
"11921_3"	"Started watching this but didn't believe in any of the characters. In particular the relationship between the bakery assistant and the waitress just didn't work for me at all. The scenes between the bakery owner and the assistant were nice but the rest was just very slow. It was a very superficial movie and it gave me the feeling that I was watching play rather than a film. The characters were very 'stagey' and the storyline was a lot like a stage farce. By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off. Glad I didn't pay to see it. Didn't laugh or even smile once. There seems to be a strange tendency for Americans to classify their films as 'comedy' when they are funny peculiar rather than funny ha ha. I have finally learned to avoid what Americans term dark comedies which usually turn out to be gruesome weird and unfunny. Now it looks like I will have to be a bit more discerning when they call a film romantic comedy as well. Maybe comedy means something different when applied to a film rather than a series in America. I don't understand why America can produce amazingly funny comedies like Two and a half men, Will and Grace, King of Queens but can't seem to produce really funny films without resorting to toilet humour. This film wasn't gross or anything. But it wasn't anything at all just one big yawn..."
